daya_listrik,kulkas_inverter,kulkas_num,kulkas_power,kulkas_consume_hour,ac_inverter,ac_num,ac_consume_hour,ac_power,lamp_type,lamp_num,lamp_consume_hour,lamp_power,co2_per_month,kwh_per_month,price_per_month
6600,belum,16,270,2,sudah,5,8,290,neon,19,5,34,3934.96,704.1,1196265.9000000001
450,sudah,11,60,4,belum,13,10,230,neon,12,2,89,1961.85,1040.28,431716.2
900,belum,11,210,16,belum,20,15,300,neon,23,2,98,5749.53,3944.04,5332342.08
450,sudah,9,220,24,sudah,3,7,230,pijar,10,1,60,3060.99,1588.5,659227.5
1300,belum,13,40,15,belum,20,2,110,led,18,14,7,769.77,418.92,604920.48
1300,belum,20,200,2,sudah,15,6,210,neon,12,6,12,8194.02,832.92,1202736.48
1300,sudah,5,40,24,belum,15,19,270,neon,24,19,42,5072.53,3027.06,4371074.64
2200,sudah,18,50,11,belum,18,0,20,neon,31,18,40,1052.96,966.6,1395770.4000000001
450,sudah,14,210,14,belum,11,3,180,pijar,11,9,70,1777.21,1620.9,672673.5
2200,belum,16,310,19,sudah,17,15,290,pijar,4,24,96,25660.71,5322.18,7685227.920000001
3500,belum,1,340,6,belum,17,3,200,pijar,31,12,51,1843.19,936.36,1590875.6400000001
5500,sudah,13,270,20,belum,19,6,250,led,30,0,13,3365.75,2961.0,5030739.0
2200,sudah,15,60,4,sudah,13,11,220,pijar,28,8,11,13213.36,1125.72,1625539.68
3500,sudah,8,250,2,belum,18,23,160,neon,4,13,65,5343.7,2208.6,3752411.4
3500,belum,13,230,17,belum,7,10,90,neon,25,10,20,2229.63,1863.9,3166766.1
5500,sudah,7,320,16,belum,20,17,100,pijar,8,6,94,4804.08,2230.56,3789721.44
2200,belum,1,350,19,belum,0,11,220,pijar,12,12,0,418.63,199.5,288078.0
2200,belum,4,70,14,sudah,3,8,310,pijar,4,15,29,2428.18,393.0,567492.0
1300,sudah,19,210,5,belum,17,14,10,pijar,16,5,95,2930.0,897.9,1296567.5999999999
2200,sudah,15,340,0,belum,13,6,170,pijar,3,1,22,994.28,399.78,577282.32
900,belum,9,30,14,belum,11,24,140,pijar,36,15,90,5382.99,2680.2,3623630.4
5500,belum,6,220,1,sudah,2,15,130,neon,28,10,97,3388.31,971.4,1650408.5999999999
6600,sudah,11,130,16,belum,17,2,190,led,28,12,25,1288.37,1132.2,1923607.8
6600,sudah,7,280,14,belum,2,4,140,neon,20,11,13,928.79,942.6,1601477.4000000001
2200,belum,13,210,10,belum,13,21,0,led,7,8,46,3108.17,896.28,1294228.32
5500,belum,9,360,14,belum,0,0,50,led,35,9,66,1646.4,1984.5,3371665.5
1300,sudah,7,300,22,sudah,19,7,110,pijar,31,1,94,12671.62,1912.32,2761390.08
900,belum,11,350,7,sudah,13,5,380,neon,40,18,5,7056.69,1657.5,2240940.0
6600,sudah,17,290,20,belum,18,21,180,neon,20,2,99,7378.58,5118.0,8695482.0
5500,sudah,19,80,16,sudah,17,18,40,led,40,13,56,27216.09,1970.4,3347709.6
5500,sudah,18,20,13,sudah,2,22,230,neon,22,11,45,4432.09,770.7,1309419.3
900,sudah,10,100,10,belum,19,21,230,neon,21,8,49,6139.89,3300.06,4461681.12
900,sudah,13,90,8,sudah,15,7,380,pijar,6,20,2,10151.72,1485.0,2007720.0
450,belum,9,240,2,sudah,8,1,60,led,3,1,99,791.17,152.91,63457.65
450,belum,18,340,2,belum,20,17,320,pijar,25,10,87,6757.27,4283.7,1777735.5
6600,sudah,2,70,8,sudah,2,15,70,led,14,5,3,2598.22,102.9,174827.1
2200,sudah,20,20,17,belum,2,18,210,led,27,3,84,902.17,634.92,916824.48
2200,sudah,2,350,16,sudah,5,15,370,neon,31,4,63,7411.93,1402.86,2025729.8399999999
900,sudah,7,90,16,belum,14,14,190,led,29,8,4,2903.52,1447.44,1956938.8800000001
2200,sudah,4,180,20,belum,6,22,130,neon,39,18,2,2252.17,988.92,1428000.48
5500,belum,6,100,22,belum,7,12,10,led,17,2,38,1125.07,459.96,781472.0399999999
450,belum,18,200,23,sudah,19,15,170,led,14,24,12,27091.2,4058.46,1684260.9
450,belum,5,90,15,sudah,5,0,30,led,16,9,97,532.86,621.54,257939.09999999998
900,sudah,5,100,13,sudah,13,0,120,neon,10,12,15,263.72,249.0,336648.0
5500,belum,7,30,19,belum,5,14,10,led,36,10,45,1199.83,626.7,1064763.3
450,sudah,15,340,24,sudah,17,17,200,led,31,2,77,28523.87,5549.22,2302926.3000000003
450,sudah,8,170,20,belum,12,0,0,neon,30,18,14,1095.97,1042.8,432762.0
450,belum,10,110,11,sudah,3,22,190,led,22,3,31,6165.53,800.58,332240.7
5500,belum,3,230,24,sudah,0,11,130,led,4,1,83,414.26,506.76,860985.24
1300,belum,17,130,5,sudah,1,3,330,neon,29,11,83,1318.18,1155.51,1668556.44
3500,belum,20,140,23,belum,1,18,320,pijar,11,3,22,1986.3,2126.58,3613059.42
450,sudah,10,60,9,sudah,3,20,210,pijar,23,17,34,6456.26,938.82,389610.30000000005
450,belum,6,220,1,belum,12,0,350,neon,21,5,28,148.74,127.8,53037.0
900,sudah,17,350,21,sudah,5,4,20,led,15,3,100,4807.71,3895.5,5266716.0
450,sudah,0,290,24,belum,18,12,330,led,3,15,10,3565.93,2151.9,893038.5
3500,sudah,13,10,10,belum,5,15,0,pijar,36,16,73,2729.77,1300.44,2209447.56
1300,belum,7,220,10,sudah,19,14,140,neon,20,18,51,24013.21,2130.0,3075720.0
900,sudah,1,220,24,sudah,17,12,180,led,1,2,59,17995.59,1263.54,1708306.0799999998
3500,sudah,18,280,4,sudah,16,24,340,pijar,21,10,83,36344.03,5044.5,8570605.5
450,sudah,10,60,16,belum,8,16,330,pijar,2,13,85,2461.78,1621.5,672922.5
5500,sudah,3,310,15,belum,8,24,180,neon,14,12,90,3244.42,1908.9,3243221.1
1300,belum,19,250,20,belum,11,1,300,pijar,32,6,41,3021.42,3185.16,4599371.04
1300,belum,2,230,0,sudah,15,1,210,pijar,34,7,74,2164.32,622.86,899409.84
1300,belum,1,240,18,sudah,15,11,110,led,12,15,53,14542.36,960.3,1386673.2
450,belum,10,0,9,sudah,4,21,350,pijar,37,4,61,8188.85,1152.84,478428.6
3500,belum,8,60,11,sudah,12,13,20,pijar,30,20,85,15491.07,1782.0,3027618.0
2200,sudah,19,360,21,belum,9,11,300,pijar,11,2,37,5079.76,5224.62,7544351.28
1300,belum,14,20,24,belum,18,15,140,neon,21,13,64,3995.76,1859.76,2685493.44
6600,belum,0,320,17,sudah,10,1,360,pijar,3,4,47,952.69,124.92,212239.08000000002
450,sudah,4,250,9,sudah,4,22,310,led,18,10,15,8293.49,1169.4,485301.00000000006
450,belum,16,340,20,sudah,5,6,270,led,15,3,11,5341.12,3521.85,1461567.75
5500,belum,9,300,6,belum,16,6,270,pijar,8,1,79,1863.06,1282.56,2179069.44
3500,sudah,11,170,18,belum,1,18,280,pijar,6,2,82,1154.7,1190.52,2022693.48
900,belum,3,310,4,sudah,2,24,340,led,6,9,38,4532.71,662.76,896051.52
900,belum,5,190,12,belum,7,20,10,pijar,18,1,49,1580.39,410.46,554941.9199999999
5500,sudah,9,300,8,sudah,5,2,170,pijar,40,12,94,3317.45,2052.6,3487367.4
450,sudah,6,280,21,sudah,3,9,390,neon,9,0,35,3354.97,1374.3,570334.5
3500,sudah,16,340,0,sudah,7,2,360,led,24,9,88,1774.99,721.44,1225726.56
900,sudah,17,180,5,belum,9,20,240,led,37,15,36,3533.86,2354.4,3183148.8000000003
2200,sudah,12,0,7,sudah,18,8,90,pijar,9,12,67,12687.06,605.88,874890.72
5500,sudah,14,80,3,sudah,12,8,200,led,34,1,81,8611.16,759.42,1290254.5799999998
6600,sudah,20,300,0,belum,0,23,330,neon,7,12,19,75.31,47.88,81348.12000000001
450,sudah,19,110,1,sudah,17,9,380,neon,1,1,92,14172.31,1809.66,751008.9
2200,belum,1,120,10,belum,8,23,310,led,34,11,86,3795.64,2712.12,3916301.28
5500,belum,14,0,21,belum,13,11,240,pijar,9,8,26,2285.74,1085.76,1844706.24
2200,sudah,15,260,15,sudah,14,0,400,pijar,2,6,35,1456.9,1767.6,2552414.4
5500,sudah,6,20,0,belum,1,3,10,pijar,23,2,28,139.38,39.54,67178.45999999999
900,belum,15,0,13,belum,10,7,130,neon,25,16,78,1778.17,1209.0,1634568.0
450,belum,4,200,1,sudah,20,15,40,led,0,2,71,25301.72,384.0,159360.0
3500,belum,12,350,7,sudah,0,10,270,led,3,1,60,714.98,887.4,1507692.5999999999
3500,sudah,18,0,8,belum,2,14,220,pijar,5,12,8,538.61,199.2,338440.8
6600,belum,1,30,18,sudah,12,8,70,neon,32,14,24,8629.01,540.36,918071.64
1300,belum,19,20,18,belum,8,3,20,neon,37,20,56,1765.15,1462.8,2112283.1999999997
1300,sudah,6,290,12,sudah,17,3,210,led,27,14,6,5137.51,1015.74,1466728.56
6600,sudah,19,20,18,sudah,0,18,210,pijar,11,11,44,579.83,364.92,619999.0800000001
900,belum,1,110,8,sudah,16,18,400,led,30,22,69,27931.9,4848.6,6555307.2
450,sudah,12,120,15,sudah,5,23,90,pijar,5,14,46,10575.87,1055.1,437866.49999999994
6600,belum,14,220,23,belum,7,0,20,led,3,23,88,1895.02,2307.36,3920204.64
450,belum,17,30,23,sudah,19,19,30,led,22,22,29,31129.74,1097.88,455620.20000000007
2200,belum,10,200,16,sudah,18,17,150,led,6,0,74,27367.32,2337.0,3374628.0
3500,belum,7,200,10,sudah,5,0,160,neon,10,5,46,421.59,489.0,830811.0
450,sudah,9,200,23,sudah,18,3,140,pijar,17,8,57,6123.12,1701.36,706064.3999999999
450,sudah,19,280,15,belum,16,8,330,led,32,8,21,4218.71,3822.48,1586329.2
450,sudah,4,60,22,sudah,13,23,180,led,32,10,95,27103.78,2685.0,1114275.0
6600,sudah,19,290,12,sudah,8,16,240,led,40,7,65,13477.57,3451.2,5863588.8
1300,sudah,1,50,12,sudah,0,6,290,neon,26,12,100,890.41,954.0,1377576.0
450,sudah,5,90,3,belum,16,14,230,led,29,3,97,3402.13,1839.27,763297.05
450,belum,7,110,11,belum,5,7,120,pijar,25,16,100,2275.27,1580.1,655741.5
3500,sudah,0,290,19,belum,11,22,320,led,9,16,56,4134.67,2565.12,4358138.88
900,sudah,14,80,2,belum,11,17,400,neon,12,11,11,3530.32,2354.76,3183635.5200000005
3500,belum,20,220,17,sudah,1,23,310,led,4,18,22,3971.56,2505.42,4256708.58
1300,belum,1,100,13,sudah,10,15,240,led,0,4,64,13379.53,1119.0,1615836.0
1300,belum,19,280,7,belum,8,19,270,led,6,9,27,3231.95,2392.14,3454250.1599999997
5500,belum,13,140,23,belum,20,11,380,led,2,10,73,4961.07,3807.6,6469112.399999999
900,belum,19,160,19,belum,6,19,200,led,15,0,92,2963.51,2416.8,3267513.6
450,sudah,2,190,12,belum,7,7,130,neon,15,5,85,870.34,519.15,215447.25
900,sudah,13,90,15,belum,20,19,150,neon,8,23,91,5564.29,2738.82,3702884.64
2200,belum,1,210,22,belum,11,6,230,neon,23,14,21,1345.93,796.86,1150665.84
450,sudah,5,130,16,sudah,10,15,120,led,17,23,14,13392.29,1016.22,421731.3
450,belum,9,270,16,belum,11,5,140,neon,6,7,74,1696.05,1490.64,618615.6000000001
1300,belum,15,150,12,belum,1,21,90,pijar,5,8,66,1035.8,945.9,1365879.5999999999
5500,sudah,2,240,7,sudah,20,16,70,pijar,36,17,45,29018.88,1599.0,2716701.0
2200,belum,6,170,10,sudah,3,24,150,pijar,25,1,22,6564.97,646.5,933546.0
3500,belum,6,60,5,belum,7,8,230,neon,18,8,67,1128.53,729.84,1239998.1600000001
2200,belum,7,250,8,sudah,11,15,20,neon,31,13,71,15023.14,1377.39,1988951.1600000001
6600,sudah,7,200,8,sudah,4,23,350,neon,37,22,38,9792.41,2229.96,3788702.04
5500,belum,16,90,5,sudah,18,23,90,led,3,15,71,35647.23,1429.65,2428975.35
2200,sudah,8,320,7,sudah,8,18,130,pijar,2,5,60,12905.7,1117.2,1613236.8
5500,sudah,12,110,11,belum,2,19,210,pijar,35,2,44,1085.54,767.4,1303812.5999999999
5500,sudah,9,210,16,belum,18,17,250,led,34,23,4,5421.78,3296.04,5599971.96
5500,belum,1,240,16,belum,10,7,200,neon,37,24,99,3494.87,3172.56,5390179.4399999995
1300,sudah,20,180,16,sudah,19,16,230,led,2,7,77,28430.41,3857.94,5570865.36
1300,sudah,16,40,17,sudah,13,14,30,neon,23,17,83,16550.64,1463.79,2113712.76
6600,belum,19,260,8,sudah,19,16,70,led,40,24,72,28613.29,3897.6,6622022.399999999
900,sudah,8,140,3,sudah,0,8,190,neon,24,19,21,514.61,388.08,524684.16
900,belum,8,150,12,sudah,3,20,300,neon,23,11,81,6378.84,1586.79,2145340.08
6600,sudah,1,230,0,sudah,7,17,40,led,5,22,73,10239.23,383.7,651906.2999999999
3500,belum,12,30,5,belum,1,3,60,neon,8,15,50,281.27,239.4,406740.60000000003
5500,belum,9,320,23,sudah,10,3,90,neon,33,17,68,5316.46,3212.64,5458275.359999999
2200,belum,20,80,17,belum,17,3,390,pijar,23,10,21,2151.95,1557.6,2249174.4
1300,sudah,13,100,16,sudah,12,3,240,pijar,12,10,10,3981.98,919.2,1327324.8
5500,belum,10,10,14,sudah,14,9,370,pijar,2,3,32,11675.82,1446.36,2457365.6399999997
3500,belum,11,50,23,sudah,9,11,180,neon,21,15,34,9417.46,1235.4,2098944.6
2200,belum,13,90,5,belum,17,4,170,pijar,6,17,64,1349.3,718.14,1036994.16
450,sudah,13,40,11,belum,9,20,10,neon,29,21,92,3359.1,1906.44,791172.6
450,sudah,8,10,22,sudah,4,19,350,led,32,12,50,7567.52,1426.8,592122.0
1300,belum,8,270,11,sudah,16,7,130,pijar,18,17,58,11219.35,1682.04,2428865.76
900,belum,11,70,1,sudah,20,15,240,neon,15,23,94,27629.97,3156.0,4266912.0
6600,sudah,5,220,11,belum,13,13,130,neon,39,21,36,3338.59,1906.62,3239347.38
1300,sudah,15,0,22,sudah,17,15,170,pijar,39,13,99,24431.11,2806.29,4052282.76
2200,belum,5,210,1,sudah,1,7,120,neon,28,16,36,1209.5,540.54,780539.7599999999
6600,belum,0,200,11,sudah,11,24,50,pijar,15,11,25,22702.76,519.75,883055.25
3500,belum,7,0,1,sudah,16,8,90,pijar,40,6,96,11910.43,1036.8,1761523.2
6600,sudah,14,110,15,belum,18,4,330,pijar,6,22,48,2157.76,1595.88,2711400.12
450,sudah,20,170,20,belum,1,15,300,led,5,23,56,2098.32,2368.2,982802.9999999999
2200,sudah,11,210,5,sudah,12,12,400,pijar,26,2,100,13852.8,2230.5,3220842.0
900,sudah,13,260,4,sudah,16,19,270,pijar,34,7,29,28180.28,3075.06,4157481.12
450,belum,0,0,17,belum,20,3,40,neon,37,12,8,859.47,178.56,74102.4
3500,sudah,1,130,5,belum,14,1,130,neon,5,7,54,240.63,130.8,222229.2
3500,belum,18,200,10,sudah,6,9,290,led,21,10,49,6039.08,1858.5,3157591.5
450,belum,6,290,13,sudah,19,7,350,neon,28,7,96,13257.08,2639.58,1095425.7
2200,belum,7,50,4,belum,0,24,340,pijar,6,14,78,343.79,238.56,344480.64
450,sudah,0,160,20,sudah,12,15,50,led,25,1,68,15256.45,321.0,133215.0
3500,belum,15,190,1,belum,19,15,20,led,24,19,46,3257.55,885.78,1504940.22
5500,sudah,0,0,10,belum,17,9,370,led,6,19,39,2783.11,1831.68,3112024.3200000003
6600,belum,4,90,16,belum,9,17,80,led,29,2,0,1774.76,540.0,917460.0
5500,sudah,3,300,16,belum,11,5,130,neon,1,6,80,1007.72,660.9,1122869.0999999999
5500,sudah,17,190,6,sudah,17,3,230,pijar,34,12,14,5869.34,1104.66,1876817.34
1300,sudah,16,350,13,sudah,0,4,40,neon,8,15,89,2062.72,2504.4,3616353.6
5500,belum,13,230,3,sudah,8,3,260,neon,17,14,24,2607.7,627.66,1066394.3399999999
5500,sudah,4,70,8,sudah,15,6,320,neon,13,0,64,8236.66,931.2,1582108.8
1300,sudah,1,260,6,sudah,8,8,200,pijar,23,17,49,6822.93,1005.57,1452043.08
3500,belum,11,90,8,sudah,10,16,30,pijar,15,9,76,14135.4,689.4,1171290.5999999999
900,belum,8,120,2,sudah,12,5,50,pijar,15,9,54,5532.48,366.3,495237.60000000003
2200,sudah,10,0,4,sudah,17,17,170,pijar,39,0,97,25246.92,1473.9,2128311.6
6600,belum,9,130,1,sudah,12,23,30,led,5,5,78,23274.96,342.0,581058.0
5500,sudah,9,280,23,belum,10,5,280,pijar,35,4,14,2467.84,2217.6,3767702.4
450,belum,13,30,0,sudah,15,15,240,neon,11,1,41,20034.55,1633.53,677914.95
450,sudah,1,90,4,belum,4,17,290,led,6,14,66,1208.97,768.72,319018.8
3500,sudah,1,260,13,belum,17,3,350,pijar,22,9,35,1461.27,844.8,1435315.2
900,sudah,16,280,12,belum,3,16,120,pijar,8,15,79,2295.67,2070.0,2798640.0
2200,belum,19,40,7,belum,19,20,20,pijar,1,8,25,3645.2,393.6,568358.4
5500,sudah,9,350,23,sudah,3,7,0,pijar,10,21,16,3954.5,2274.3,3864035.7
5500,sudah,7,140,18,belum,8,9,130,pijar,36,14,12,2331.83,991.44,1684456.56
900,sudah,0,230,6,sudah,2,12,370,neon,34,24,98,4455.13,2665.44,3603674.88
450,belum,9,360,5,sudah,19,22,50,led,16,14,37,35955.06,1361.64,565080.6000000001
450,belum,0,240,10,sudah,2,8,300,pijar,18,23,18,2363.01,367.56,152537.4
450,belum,14,0,8,belum,13,16,20,neon,25,7,22,2094.62,240.3,99724.5
5500,belum,14,50,17,sudah,15,17,120,pijar,15,7,99,22735.7,1586.85,2696058.15
450,belum,13,50,17,sudah,3,20,20,pijar,21,24,22,6502.09,700.14,290558.1
900,belum,2,180,22,sudah,5,8,310,led,1,24,67,3863.52,657.84,889399.68
2200,sudah,14,260,0,belum,1,1,210,neon,27,1,76,73.97,67.86,97989.84
450,belum,17,230,15,sudah,9,15,380,led,14,7,25,13969.44,3372.0,1399380.0
6600,belum,6,160,0,sudah,8,5,10,pijar,13,7,97,3713.21,276.81,470300.19
1300,sudah,4,0,17,belum,4,8,150,pijar,39,5,87,1153.43,652.95,942859.8
6600,sudah,3,210,9,sudah,18,20,270,pijar,39,10,51,33589.7,3682.8,6257077.2
2200,belum,4,190,10,sudah,18,22,280,pijar,35,2,12,35938.6,3579.6,5168942.399999999
2200,belum,19,60,1,sudah,4,6,130,pijar,5,5,31,2167.47,151.05,218116.2
1300,belum,0,230,3,sudah,9,9,150,pijar,20,1,6,7074.18,368.1,531536.4
3500,belum,5,130,0,sudah,4,4,280,led,11,10,100,1719.11,464.4,789015.6
2200,sudah,0,340,1,belum,11,23,90,pijar,24,24,5,3826.6,769.5,1111158.0
1300,sudah,9,300,7,belum,19,9,210,pijar,14,20,21,3423.53,1820.7,2629090.8000000003
450,belum,16,140,5,belum,8,13,190,neon,33,2,80,1800.66,1087.2,451188.0
450,sudah,11,360,0,sudah,2,9,180,pijar,35,20,6,2929.01,223.2,92628.0
2200,belum,2,140,4,belum,20,23,190,neon,3,3,0,6071.24,2655.6,3834686.4
5500,sudah,9,20,16,sudah,0,22,160,pijar,34,6,84,868.38,600.48,1020215.52
450,belum,3,240,7,belum,3,5,350,led,33,16,52,1127.39,1132.38,469937.70000000007
5500,belum,16,330,10,belum,9,18,30,led,7,13,61,2943.79,1896.33,3221864.67
1300,belum,15,210,9,sudah,13,17,170,pijar,28,11,50,20910.46,2439.6,3522782.4
900,sudah,7,30,4,sudah,0,19,40,neon,23,15,39,497.5,428.85,579805.2000000001
1300,belum,0,80,14,sudah,11,20,170,neon,13,8,69,19427.67,1337.28,1931032.32
1300,belum,8,180,19,belum,7,11,0,neon,21,5,20,1441.47,883.8,1276207.2
1300,belum,20,170,8,belum,19,3,320,neon,26,9,50,1978.57,1714.2,2475304.8000000003
450,sudah,2,140,11,belum,2,3,200,led,6,3,47,181.01,153.78,63818.7
3500,belum,16,310,10,belum,13,0,70,pijar,30,3,46,1460.81,1612.2,2739127.8000000003
2200,sudah,18,50,11,belum,15,22,290,pijar,22,21,98,7276.92,4526.28,6535948.319999999
900,sudah,1,320,9,sudah,18,14,180,neon,22,19,20,22520.23,1698.0,2295696.0
900,belum,6,230,2,sudah,12,16,50,led,0,4,52,16293.21,370.8,501321.60000000003
2200,belum,20,180,24,belum,6,0,110,neon,24,6,86,2496.22,2963.52,4279322.88
3500,sudah,18,240,23,belum,18,4,30,neon,22,8,97,3583.31,3557.76,6044634.24
2200,belum,6,320,0,belum,14,19,80,pijar,37,19,44,4790.97,1566.36,2261823.84
3500,sudah,20,60,10,belum,10,2,400,led,26,1,61,730.88,647.58,1100238.4200000002
5500,belum,8,260,0,sudah,5,22,90,neon,34,14,3,9647.07,339.84,577388.1599999999
1300,belum,6,160,10,sudah,1,3,290,neon,4,22,72,698.29,504.18,728035.92
5500,belum,7,300,10,belum,9,21,320,pijar,14,15,92,4398.46,3024.0,5137776.0
5500,belum,16,270,8,sudah,12,3,280,led,1,9,18,4083.98,1344.06,2283557.94
3500,sudah,17,340,22,sudah,8,18,200,neon,9,15,19,15870.5,4755.75,8080019.25
900,belum,12,70,5,sudah,10,21,220,neon,16,16,25,18963.75,1704.0,2303808.0
2200,belum,18,10,17,belum,9,18,320,led,39,22,98,4911.31,4169.52,6020786.880000001
3500,belum,7,170,19,belum,19,2,90,neon,4,15,3,1002.62,786.3,1335923.7
450,belum,13,160,22,sudah,1,14,40,pijar,26,18,99,4248.03,2779.56,1153517.4
450,sudah,9,280,11,sudah,11,4,140,neon,22,16,37,4949.65,1407.12,583954.7999999999
3500,sudah,20,350,18,sudah,14,6,250,neon,1,7,77,10551.57,4426.17,7520062.83
1300,belum,19,50,13,sudah,4,24,110,pijar,9,2,79,8660.66,729.96,1054062.24
2200,belum,19,300,9,sudah,13,21,270,pijar,31,1,46,25815.98,3793.08,5477207.52
6600,sudah,3,350,17,sudah,1,4,110,neon,13,16,69,1205.53,979.26,1663762.74
5500,belum,15,200,17,belum,10,18,90,pijar,32,8,95,4227.22,2745.6,4664774.399999999
450,sudah,3,60,17,sudah,18,4,130,neon,34,21,41,7312.62,1250.82,519090.3
6600,belum,9,290,4,sudah,18,19,90,led,13,24,95,30235.86,2125.8,3611734.2
450,belum,17,250,22,sudah,3,13,260,neon,38,0,29,5771.25,3109.2,1290318.0
3500,sudah,9,100,16,belum,17,24,330,neon,25,10,82,7663.83,5086.2,8641453.799999999
450,belum,0,150,19,sudah,12,11,400,pijar,8,2,4,12270.97,1585.92,658156.8
2200,sudah,18,110,0,belum,7,21,160,led,14,21,60,2299.57,1234.8,1783051.2
6600,sudah,4,160,6,sudah,10,0,210,led,16,9,94,442.55,521.28,885654.72
900,sudah,19,330,2,sudah,11,18,70,led,32,18,31,17663.79,1327.68,1795023.36
6600,belum,4,360,12,sudah,10,9,140,neon,31,7,67,8652.5,1332.57,2264036.4299999997
3500,belum,16,80,16,sudah,11,10,280,led,3,22,41,10507.2,1619.58,2751666.42
900,sudah,6,350,4,belum,17,6,50,led,39,14,62,2111.05,1420.56,1920597.1199999999
5500,sudah,10,360,23,belum,15,1,0,pijar,14,0,25,2127.66,2484.0,4220316.0
900,sudah,11,270,22,sudah,12,13,200,led,25,24,10,15584.31,3076.2,4159022.4
1300,belum,18,240,20,belum,10,24,180,pijar,17,8,39,5575.61,4047.12,5844041.28
6600,belum,9,320,15,sudah,4,0,270,led,35,4,42,1212.32,1472.4,2501607.6
5500,belum,19,30,16,sudah,0,9,20,neon,16,10,25,449.99,393.6,668726.4
450,belum,8,260,5,belum,18,11,380,pijar,15,18,6,4258.87,2617.8,1086387.0
3500,belum,5,200,4,belum,2,5,80,neon,5,8,16,237.06,163.2,277276.8
1300,sudah,11,270,10,sudah,5,15,350,led,12,0,13,7589.65,1678.5,2423754.0
1300,belum,3,90,23,belum,3,0,30,led,16,7,89,418.4,485.34,700830.96
5500,belum,11,350,20,sudah,14,17,100,led,25,15,27,22565.49,3327.75,5653847.25
450,sudah,17,160,14,sudah,2,15,220,neon,9,5,10,3634.52,1353.9,561868.5
1300,sudah,6,0,17,sudah,19,7,270,neon,38,12,55,12744.82,1829.7,2642086.8000000003
450,sudah,13,60,24,sudah,3,21,90,neon,19,4,52,6020.65,850.26,352857.9
2200,sudah,1,360,22,belum,4,11,260,led,9,24,65,1214.25,1002.0,1446888.0
6600,sudah,8,40,20,belum,1,15,330,neon,1,10,91,458.67,367.8,624892.2000000001
1300,sudah,0,280,20,sudah,20,10,120,led,15,17,56,17617.25,1148.4,1658289.6
5500,belum,2,70,19,sudah,17,24,70,pijar,38,4,69,35261.18,1251.24,2125856.7600000002
2200,sudah,8,230,11,sudah,17,3,270,led,39,2,11,5104.86,1046.04,1510481.76
6600,belum,17,40,9,belum,5,12,240,led,35,21,51,2064.98,1740.15,2956514.85
1300,belum,0,290,16,sudah,20,24,130,pijar,20,9,71,42089.23,2255.4,3256797.6
6600,belum,14,210,19,belum,5,22,180,pijar,40,17,62,5001.03,3534.6,6005285.399999999
1300,belum,13,340,20,sudah,14,0,300,pijar,4,10,27,2234.03,2684.4,3876273.6
1300,belum,7,190,6,sudah,12,8,240,pijar,30,11,72,9888.2,1643.4,2373069.6
450,belum,4,50,24,sudah,3,16,380,neon,37,21,94,6629.48,2882.34,1196171.1
2200,belum,17,10,9,sudah,20,23,60,neon,40,10,4,39270.55,921.9,1331223.5999999999
1300,belum,3,270,21,sudah,9,21,20,pijar,8,22,9,16605.56,671.22,969241.68
6600,belum,13,310,20,belum,4,12,390,pijar,27,23,20,4213.94,3352.2,5695387.8
900,sudah,10,360,22,belum,20,23,20,led,28,0,73,6112.19,2652.0,3585504.0
450,belum,2,310,3,belum,15,10,10,led,37,23,66,2869.94,1785.78,741098.7
3500,belum,8,60,5,sudah,10,20,10,neon,19,15,36,17148.59,439.8,747220.2000000001
1300,sudah,18,270,3,sudah,18,15,160,neon,2,8,75,23905.42,1769.4,2555013.6
900,belum,11,360,0,sudah,0,9,200,led,0,5,50,0.0,0.0,0.0
5500,belum,2,270,19,sudah,18,16,230,led,33,3,82,26017.03,2538.54,4312979.46
6600,sudah,5,250,6,sudah,19,17,100,neon,20,11,66,28298.96,1629.6,2768690.4
900,sudah,1,220,17,sudah,5,11,370,led,22,24,26,5581.49,1134.54,1533898.0799999998
6600,belum,6,0,24,sudah,7,21,400,led,14,12,96,14077.41,2247.84,3819080.16
450,belum,9,340,19,belum,16,20,170,neon,30,22,14,5970.28,3653.4,1516161.0
2200,belum,18,280,8,sudah,10,24,400,neon,23,14,26,23578.16,4340.76,6268057.44
1300,belum,13,40,20,sudah,9,23,350,led,39,8,0,19318.96,2485.5,3589062.0
3500,belum,6,80,2,belum,10,18,340,pijar,9,15,37,3382.17,2014.65,3422890.35
5500,belum,13,210,17,belum,14,19,350,neon,2,11,52,5670.36,4219.62,7169134.38
6600,sudah,14,160,23,sudah,19,18,400,led,24,18,65,33744.47,6492.0,11029908.0
1300,sudah,12,210,21,belum,19,19,320,neon,2,21,26,7187.24,5085.96,7344126.24
3500,belum,17,130,6,belum,19,18,180,neon,23,21,96,6051.5,3635.64,6176952.359999999
2200,sudah,2,260,7,belum,13,15,190,led,32,5,16,2740.88,1297.5,1873590.0
6600,belum,18,360,20,belum,15,8,130,neon,23,24,12,4938.36,4554.72,7738469.28
5500,belum,11,250,9,sudah,3,6,340,neon,26,13,61,2884.76,1544.64,2624343.3600000003
5500,belum,7,130,18,belum,20,2,360,pijar,39,5,20,1539.76,1040.4,1767639.6
