id_user,daya_listrik,kulkas_inverter,kulkas_num,kulkas_power,ac_inverter,ac_num,ac_consume_hour,ac_power,lamp_type,lamp_num,lamp_consume_hour,lamp_power,others_power_total,co2_produce_electric_per_month,biaya_per_month,watt_per_month
13180,5500,belum,13,170,belum,19,0,270,pijar,33,22,14,808,12.18,22403.20446,13.182
13181,3500,belum,6,230,sudah,14,20,280,neon,39,16,3,628,69.86,139837.3284,82.28
13182,6600,sudah,0,330,belum,8,14,310,pijar,36,5,10,662,31.78,63191.92446,37.182
13183,450,sudah,14,220,belum,17,24,40,neon,17,9,30,577,23.82,10195.305,24.567
13184,450,sudah,2,220,sudah,0,9,100,neon,21,23,79,484,32.27,16218.615,39.081
13185,6600,belum,8,250,belum,13,12,330,led,30,13,31,36,55.27,111499.3652,65.606
13186,5500,sudah,14,50,belum,8,10,240,pijar,31,1,100,271,19.91,39549.76263,23.271
13187,6600,belum,7,200,sudah,20,13,150,led,6,12,14,532,36.37,71278.2882,41.94
13188,900,sudah,19,290,belum,12,20,170,led,16,24,34,393,51.26,80794.168,59.759
13189,5500,belum,7,110,belum,13,17,150,pijar,33,10,76,851,51.62,101718.57,59.851
13190,5500,belum,11,330,sudah,10,22,360,led,18,12,9,590,71.73,145078.6789,85.364
13191,6600,sudah,2,100,sudah,19,18,10,neon,16,15,21,485,10.15,15542.20185,9.145
13192,900,belum,18,0,belum,17,1,270,neon,1,17,71,234,5.20,8153.912,6.031
13193,900,belum,11,200,sudah,12,5,310,neon,4,2,65,753,18.61,29842.696,22.073
13194,1300,belum,1,160,sudah,12,11,40,neon,0,21,87,44,5.48,7922.7348,5.484
13195,2200,belum,2,350,belum,20,4,160,led,29,20,53,448,37.46,64560.7536,44.688
13196,900,sudah,19,80,sudah,2,19,20,neon,12,10,33,503,5.97,9116.536,6.743
13197,900,sudah,17,280,sudah,14,1,60,led,22,9,60,238,14.76,23954.736,17.718
13198,900,belum,15,320,belum,20,13,240,led,17,4,37,340,59.79,94715.712,70.056
13199,3500,belum,16,0,belum,16,16,290,neon,39,9,10,883,66.94,133639.1425,78.633
13200,2200,belum,10,240,sudah,19,23,230,neon,26,21,99,349,132.54,227270.0911,157.313
13201,1300,belum,5,260,belum,15,20,50,pijar,23,9,80,83,30.01,47592.7521,32.943
13202,2200,sudah,13,190,sudah,9,16,60,led,38,22,42,110,39.30,66935.8404,46.332
13203,6600,belum,7,240,sudah,20,10,230,neon,40,12,99,871,80.52,163275.5466,96.071
13204,900,sudah,11,60,belum,0,24,140,pijar,34,18,50,991,27.60,43603.352,32.251
13205,450,sudah,5,50,sudah,5,15,20,led,6,5,24,950,3.39,1419.3,3.42
13206,450,belum,7,20,sudah,20,3,320,led,29,3,6,355,17.08,8390.055,20.217
13207,5500,belum,10,0,belum,19,16,360,pijar,34,14,40,768,109.52,219660.8534,129.248
13208,5500,belum,16,220,belum,18,9,310,pijar,17,19,29,707,54.40,108453.8074,63.814
13209,5500,belum,2,30,belum,10,16,60,neon,3,24,18,872,11.13,20102.04084,11.828
13210,900,sudah,3,320,belum,18,11,110,led,31,17,67,510,49.86,79171.768,58.559
13211,6600,sudah,7,120,sudah,16,16,60,pijar,19,22,87,818,46.46,90727.70952,53.384
13212,6600,belum,13,260,sudah,1,9,330,led,10,9,15,489,6.87,13917.45117,8.189
13213,5500,sudah,16,320,sudah,1,6,360,neon,38,3,72,632,13.40,27396.4236,16.12
13214,1300,belum,14,190,sudah,5,16,20,neon,23,18,32,998,16.03,26735.6182,18.506
13215,450,sudah,13,250,belum,7,7,160,led,13,19,8,122,11.36,5473.02,13.188
13216,2200,sudah,3,280,belum,12,11,300,led,34,3,26,710,37.10,63280.7494,43.802
13217,5500,sudah,17,280,sudah,17,8,20,pijar,13,17,15,779,10.99,19670.36022,11.574
13218,900,sudah,8,190,belum,19,4,110,led,22,13,59,953,23.48,37459.864,27.707
13219,3500,belum,9,110,sudah,6,16,190,led,32,4,67,238,23.78,47661.61932,28.044
13220,6600,sudah,13,100,belum,15,4,150,pijar,23,17,47,732,25.41,49981.47777,29.409
13221,2200,belum,9,330,belum,11,1,160,neon,1,7,39,370,4.55,7762.3731,5.373
13222,900,belum,8,170,sudah,11,0,130,neon,10,3,34,383,2.32,3735.576,2.763
13223,450,belum,9,330,sudah,18,14,380,neon,27,10,59,660,96.60,47857.8,115.32
13224,3500,belum,13,40,belum,16,15,80,neon,16,0,24,283,18.55,33995.69859,20.003
13225,1300,sudah,18,340,sudah,17,19,40,pijar,13,9,41,350,22.54,34942.9589,24.187
13226,900,sudah,19,320,sudah,1,17,340,neon,32,16,74,408,41.59,67810.912,50.156
13227,450,belum,17,210,sudah,10,12,290,neon,11,24,73,385,48.68,24081.205,58.027
13228,450,sudah,11,320,sudah,16,9,220,neon,0,5,100,512,30.41,14820.48,35.712
13229,1300,sudah,6,230,sudah,3,0,40,pijar,3,16,69,836,4.65,7986.3016,5.528
13230,6600,sudah,2,320,sudah,14,10,280,pijar,8,17,31,400,37.75,75554.30568,44.456
13231,5500,belum,17,60,sudah,16,13,330,led,34,3,63,798,64.70,130666.6645,76.884
13232,2200,belum,5,180,sudah,18,4,240,led,26,23,53,108,41.67,72208.9954,49.982
13233,1300,belum,14,170,belum,0,7,210,led,21,0,16,486,2.43,4140.5102,2.866
13234,3500,belum,5,270,belum,9,10,10,led,23,12,0,753,3.32,5103.68859,3.003
13235,450,belum,8,80,belum,6,20,130,led,20,12,30,133,20.46,9782.795,23.573
13236,450,sudah,9,30,belum,4,24,60,neon,0,23,53,547,6.27,2729.455,6.577
13237,5500,sudah,1,120,sudah,5,7,250,led,36,1,15,581,8.46,16980.00423,9.991
13238,1300,sudah,8,190,belum,2,1,250,led,12,11,91,745,12.20,21348.3319,14.777
13239,900,belum,8,180,belum,4,6,240,led,25,6,52,853,13.28,21433.256,15.853
13240,900,sudah,5,120,sudah,8,16,360,neon,0,1,98,508,39.67,63798.176,47.188
13241,3500,belum,17,160,sudah,18,7,310,led,13,15,74,352,47.45,96128.81586,56.562
13242,3500,sudah,14,320,sudah,1,8,50,led,16,17,18,472,8.59,17416.78344,10.248
13243,900,belum,3,200,belum,5,23,60,led,19,4,94,371,13.34,20300.28,15.015
13244,3500,belum,8,20,belum,6,18,350,pijar,9,17,70,799,41.82,84074.04957,49.469
13245,1300,sudah,4,30,sudah,7,19,30,pijar,28,6,59,658,13.35,21208.196,14.68
13246,6600,sudah,1,100,sudah,19,4,320,neon,31,11,89,80,45.70,93217.52097,54.849
13247,2200,sudah,16,80,sudah,0,3,220,neon,20,19,6,716,3.76,6177.5372,4.276
13248,3500,belum,3,220,sudah,8,21,310,neon,29,12,53,642,60.32,122070.4418,71.826
13249,450,belum,16,90,belum,7,20,240,pijar,26,2,61,67,32.78,15885.785,38.279
13250,6600,sudah,1,140,sudah,12,19,0,led,30,22,12,619,8.95,14750.22087,8.679
13251,3500,sudah,4,350,sudah,19,16,100,led,3,3,1,837,29.05,55482.85638,32.646
13252,450,belum,9,100,belum,0,5,20,neon,24,4,46,24,4.47,2216.1,5.34
13253,6600,sudah,14,120,belum,17,21,80,led,21,16,42,10,39.61,75394.54986,44.362
13254,450,sudah,17,270,sudah,19,3,100,led,0,20,91,667,9.50,4547.155,10.957
13255,1300,belum,7,40,sudah,11,19,200,neon,8,6,81,517,39.73,67156.8795,46.485
13256,3500,belum,7,70,belum,2,10,20,led,3,12,97,924,4.57,9017.70618,5.306
13257,5500,sudah,17,130,sudah,15,21,350,pijar,14,11,87,725,106.50,215131.606,126.583
13258,5500,belum,13,150,belum,13,17,60,neon,28,14,70,511,37.55,73353.41433,43.161
13259,2200,sudah,7,80,sudah,5,8,280,led,5,4,72,38,11.19,19124.9386,13.238
13260,450,sudah,10,70,sudah,9,8,340,pijar,26,14,30,598,31.33,15229.67,36.698
13261,450,belum,14,150,sudah,8,22,100,led,25,12,57,332,31.89,15409.78,37.132
13262,2200,belum,4,340,belum,10,23,310,pijar,25,14,61,61,79.78,135904.3737,94.071
13263,3500,belum,13,150,belum,16,11,380,neon,20,2,39,19,59.35,119662.2078,70.409
13264,2200,sudah,15,130,sudah,16,8,190,pijar,26,17,76,821,51.58,87668.7301,60.683
13265,2200,sudah,1,330,belum,13,15,0,pijar,16,19,87,568,24.66,39506.7662,27.346
13266,3500,sudah,12,170,belum,9,13,360,led,35,2,77,892,42.46,85727.69226,50.442
13267,900,belum,19,230,sudah,20,6,120,led,9,24,5,136,17.42,27021.072,19.986
13268,1300,sudah,2,110,sudah,19,19,150,pijar,24,3,6,887,48.48,80453.8983,55.689
13269,450,sudah,15,230,belum,3,7,220,led,1,16,34,323,7.59,3708.855,8.937
13270,3500,sudah,20,230,belum,14,24,70,pijar,38,0,70,729,26.68,49029.74097,28.849
13271,1300,sudah,13,170,sudah,19,21,340,led,38,12,38,762,131.01,225315.412,155.96
13272,1300,sudah,18,240,belum,0,10,140,pijar,21,21,8,442,7.69,11976.563,8.29
13273,6600,belum,14,170,belum,20,22,310,pijar,5,24,39,389,122.06,244475.691,143.849
13274,1300,sudah,17,140,sudah,10,0,130,neon,16,17,90,518,22.66,39552.9966,27.378
13275,3500,belum,2,170,belum,10,7,400,led,23,17,50,903,40.71,82925.16729,48.793
13276,1300,sudah,0,330,belum,15,10,160,led,33,21,41,721,45.01,76762.6898,53.134
13277,1300,belum,14,60,belum,15,1,230,neon,24,6,28,554,7.55,12823.1572,8.876
13278,900,belum,8,70,belum,3,22,220,neon,1,12,45,664,13.97,22015.968,16.284
13279,1300,sudah,6,250,sudah,3,24,290,neon,17,1,55,195,19.85,33964.897,23.51
13280,1300,sudah,8,30,sudah,8,7,130,pijar,40,6,20,576,11.46,18630.8512,12.896
13281,900,belum,18,250,belum,3,23,50,led,5,18,61,450,12.10,18779.28,13.89
13282,5500,belum,3,60,sudah,18,2,110,neon,30,17,52,410,25.99,52804.3971,31.07
13283,900,belum,6,190,belum,3,10,200,pijar,32,22,49,158,35.82,56505.488,41.794
13284,3500,sudah,5,160,belum,2,21,390,pijar,0,1,54,730,15.08,30438.5823,17.91
13285,1300,sudah,2,130,sudah,13,16,360,pijar,11,15,91,356,76.07,130761.2417,90.511
13286,450,sudah,19,250,sudah,14,18,180,pijar,10,10,84,383,50.44,24440.595,58.893
13287,1300,sudah,18,120,belum,3,10,180,led,28,16,77,314,35.19,61211.939,42.37
13288,450,belum,16,310,belum,9,21,80,led,11,13,86,95,28.38,13476.295,32.473
13289,900,sudah,6,0,sudah,4,10,110,neon,10,0,77,525,4.37,6658.6,4.925
13290,6600,belum,1,210,sudah,11,14,100,led,26,14,77,223,37.19,74543.08533,43.861
13291,3500,sudah,19,260,belum,13,3,330,pijar,33,8,75,297,32.00,64424.08371,37.907
13292,2200,belum,3,320,sudah,8,9,330,pijar,24,17,66,596,44.12,75476.9068,52.244
13293,2200,sudah,12,50,belum,10,1,80,led,16,18,77,444,19.91,34701.694,24.02
13294,450,sudah,7,200,sudah,12,18,40,pijar,21,13,42,864,20.47,9283.55,22.37
13295,450,sudah,8,170,sudah,15,17,20,led,26,23,79,553,46.54,22515.825,54.255
13296,450,belum,13,50,sudah,8,13,100,led,3,18,31,879,12.01,5645.245,13.603
13297,2200,belum,18,40,sudah,16,3,190,neon,4,24,17,845,10.60,17794.3699,12.317
13298,5500,sudah,15,280,belum,13,14,320,pijar,28,12,29,473,61.84,123482.7512,72.657
13299,450,sudah,17,30,belum,3,2,350,neon,26,6,23,791,5.95,2900.435,6.989
13300,1300,belum,19,280,belum,12,9,330,pijar,30,12,18,503,41.00,69263.2521,47.943
13301,1300,sudah,0,200,sudah,11,14,110,neon,0,12,29,216,15.21,24785.2732,17.156
13302,3500,sudah,1,90,sudah,17,12,350,neon,31,4,44,292,64.91,131268.2981,77.238
13303,3500,sudah,4,290,sudah,14,7,250,led,12,23,69,923,38.22,77544.45531,45.627
13304,1300,sudah,2,360,belum,20,9,320,pijar,9,13,27,666,52.74,89780.8815,62.145
13305,450,sudah,7,110,sudah,6,4,110,led,8,2,18,35,3.28,1549.195,3.733
13306,900,belum,19,10,belum,4,15,140,neon,29,12,61,585,25.71,41104.856,30.403
13307,3500,sudah,4,180,belum,13,9,50,pijar,29,23,24,789,21.39,39712.91751,23.367
13308,3500,sudah,4,40,sudah,5,14,20,neon,34,14,84,312,35.08,71135.52768,41.856
13309,450,belum,6,160,sudah,18,24,310,pijar,3,22,35,907,116.59,57310.255,138.097
13310,1300,belum,18,80,belum,19,16,360,neon,27,17,93,723,129.46,222902.763,154.29
13311,6600,sudah,20,70,belum,7,5,390,neon,17,14,67,676,26.49,53827.51416,31.672
13312,6600,belum,2,300,belum,10,5,240,pijar,13,5,74,502,15.25,30441.98136,17.912
13313,3500,belum,13,180,sudah,19,14,280,led,34,10,4,355,66.51,133472.5886,78.535
13314,2200,belum,10,210,sudah,1,24,40,neon,28,3,86,986,9.51,16281.769,11.27
13315,5500,belum,15,30,belum,17,13,330,pijar,2,4,76,209,62.85,126100.0274,74.197
13316,3500,belum,14,320,sudah,2,7,60,led,1,20,2,255,4.79,9542.86095,5.615
13317,2200,sudah,11,50,sudah,4,18,360,pijar,16,11,50,43,29.87,51016.6911,35.313
13318,1300,sudah,5,160,belum,10,13,110,neon,17,5,63,977,18.77,30962.8104,21.432
13319,3500,sudah,18,270,sudah,7,14,250,pijar,1,12,54,979,26.26,52663.33611,30.987
13320,2200,sudah,15,180,belum,19,20,10,pijar,31,7,56,691,19.62,27944.8321,19.343
13321,2200,sudah,20,360,sudah,10,15,400,pijar,10,9,87,797,63.56,109547.2669,75.827
13322,6600,sudah,7,280,belum,13,21,210,pijar,18,23,11,722,56.09,109731.854,64.566
13323,1300,belum,6,60,belum,9,21,130,pijar,5,0,34,932,22.88,37362.8314,25.862
13324,6600,belum,3,250,belum,19,10,150,led,30,6,17,180,28.34,55217.7297,32.49
13325,6600,sudah,17,240,sudah,2,10,340,led,39,23,20,909,24.80,50525.32737,29.729
13326,5500,belum,4,200,belum,20,6,220,pijar,29,20,26,394,37.09,72525.74322,42.674
13327,450,belum,12,210,belum,5,24,110,neon,40,11,11,348,18.45,8676.82,20.908
13328,6600,belum,6,310,belum,6,19,130,led,2,8,28,400,15.40,29789.36184,17.528
13329,1300,sudah,15,0,sudah,17,0,110,pijar,8,21,11,882,2.62,3944.031,2.73
13330,450,sudah,19,180,sudah,15,5,200,pijar,10,9,53,306,20.09,9750.84,23.496
13331,900,sudah,7,30,sudah,9,20,160,pijar,26,0,98,992,25.97,40562.704,30.002
13332,900,sudah,14,210,sudah,8,14,300,pijar,31,3,87,628,38.19,61190.168,45.259
13333,3500,belum,3,0,sudah,1,24,60,neon,15,20,81,922,22.19,45312.86886,26.662
13334,5500,sudah,7,230,belum,4,24,320,pijar,1,7,25,286,27.77,55729.28823,32.791
13335,2200,belum,16,240,sudah,0,0,370,neon,28,14,20,872,10.56,18133.8744,12.552
13336,450,belum,16,360,belum,4,6,210,led,15,8,49,350,14.28,7067.45,17.03
13337,2200,belum,1,130,belum,15,13,90,led,0,8,31,195,16.35,25824.0125,17.875
13338,1300,belum,2,100,sudah,17,8,220,led,30,6,97,793,40.72,69884.4731,48.373
13339,900,belum,2,130,belum,9,15,400,led,17,5,70,878,51.29,82590.976,61.088
13340,450,sudah,7,90,sudah,18,13,230,led,20,2,15,288,47.16,22965.27,55.338
13341,2200,belum,9,360,sudah,16,13,30,neon,26,21,77,163,44.22,74669.3195,51.685
13342,3500,belum,19,20,sudah,18,17,190,pijar,10,16,86,176,62.07,123141.1457,72.456
13343,450,sudah,6,160,belum,16,4,40,neon,21,14,11,447,6.62,2988.415,7.201
13344,900,sudah,20,330,belum,20,19,150,led,40,11,70,225,81.08,127933,94.625
13345,1300,belum,7,150,belum,13,10,190,led,35,3,98,996,31.55,53505.9092,37.036
13346,6600,belum,6,210,belum,13,22,100,neon,30,5,84,277,37.62,72632.81361,42.737
13347,450,sudah,2,340,belum,7,2,310,neon,36,9,94,343,29.65,14864.885,35.819
13348,1300,belum,2,190,belum,13,16,120,neon,19,10,9,603,24.57,39950.2891,27.653
13349,900,belum,18,190,belum,7,2,220,pijar,20,23,48,459,24.85,39260.728,29.039
13350,6600,sudah,12,160,belum,12,22,350,neon,13,13,68,183,89.34,180141.6824,105.995
13351,2200,sudah,13,310,belum,18,11,80,pijar,17,22,72,556,41.29,68412.3238,47.354
13352,5500,sudah,0,120,belum,15,23,20,led,32,20,68,733,45.06,86936.05809,51.153
13353,450,belum,14,180,sudah,2,11,110,neon,28,23,84,450,49.31,24686.69,59.486
13354,6600,sudah,14,110,belum,1,8,320,led,35,1,52,310,5.26,10588.0719,6.23
13355,6600,sudah,2,220,sudah,18,16,370,pijar,10,24,97,329,109.68,221973.9138,130.609
13356,2200,sudah,12,330,belum,15,1,250,neon,16,1,57,569,7.74,13278.2377,9.191
13357,450,sudah,20,110,sudah,16,15,220,pijar,20,12,85,729,64.74,31593.535,76.129
13358,900,sudah,0,50,sudah,12,3,280,led,33,4,62,148,15.39,24893.024,18.412
13359,3500,sudah,10,60,sudah,15,19,260,pijar,2,23,49,318,65.61,131326.0822,77.272
13360,900,sudah,16,190,sudah,10,6,50,pijar,9,0,61,467,5.87,8797.464,6.507
13361,5500,sudah,10,280,sudah,19,6,60,pijar,11,19,95,331,25.73,50690.18178,29.826
13362,2200,sudah,18,110,sudah,10,10,260,neon,21,17,35,949,34.97,59845.2528,41.424
13363,1300,sudah,8,270,sudah,14,23,270,led,3,4,71,908,76.94,131265.442,90.86
13364,900,sudah,1,160,belum,5,24,130,pijar,40,6,98,8,33.69,53117.376,39.288
13365,900,sudah,14,120,sudah,8,0,20,pijar,19,24,26,531,12.43,19018.584,14.067
13366,900,sudah,11,70,belum,7,1,20,neon,1,6,96,343,1.62,2472.808,1.829
13367,2200,belum,2,0,sudah,9,10,40,pijar,0,18,24,842,4.32,6417.3574,4.442
13368,900,belum,5,240,sudah,2,5,160,neon,9,23,40,980,10.08,16305.12,12.06
13369,900,belum,2,140,belum,19,16,300,pijar,4,16,17,215,78.84,125442.616,92.783
13370,6600,sudah,7,220,sudah,20,8,170,pijar,25,17,7,398,28.32,54577.00689,32.113
13371,6600,belum,11,310,sudah,3,4,200,pijar,33,8,98,344,26.88,54429.14778,32.026
13372,3500,belum,9,40,belum,12,4,400,pijar,18,1,15,862,17.46,35166.67476,20.692
13373,900,sudah,19,220,belum,9,23,180,neon,19,15,70,10,52.37,83012.8,61.4
13374,6600,sudah,9,190,belum,18,14,190,led,25,23,6,867,46.55,91616.56371,53.907
13375,2200,belum,16,290,sudah,7,24,300,pijar,10,21,24,111,51.07,86957.9377,60.191
13376,5500,belum,15,30,sudah,13,7,380,neon,34,22,31,728,49.43,100180.4954,58.946
13377,900,belum,19,40,belum,1,4,330,led,3,1,25,529,2.34,3628.768,2.684
13378,6600,belum,0,240,sudah,4,4,270,neon,19,9,44,498,10.32,20975.59926,12.342
13379,2200,belum,16,310,sudah,1,17,40,neon,37,12,92,685,39.09,68150.8331,47.173
13380,6600,sudah,8,270,sudah,1,5,20,neon,31,11,81,270,24.96,51242.52903,30.151
13381,5500,sudah,8,120,sudah,17,17,50,led,0,15,16,672,15.37,27331.84146,16.082
13382,3500,belum,12,230,belum,5,19,300,pijar,17,8,96,72,37.53,75438.73764,44.388
13383,6600,belum,11,10,belum,12,24,220,led,1,13,100,918,56.42,111638.7266,65.688
13384,1300,belum,2,170,belum,0,15,290,led,5,9,40,807,2.44,4257.5309,2.947
13385,5500,belum,13,320,belum,1,0,350,pijar,15,11,35,979,9.32,18548.67042,10.914
13386,900,belum,9,260,belum,18,2,370,pijar,12,16,13,493,16.00,25213.448,18.649
13387,6600,belum,4,340,belum,2,24,220,pijar,40,20,91,481,71.74,144801.6555,85.201
13388,6600,sudah,20,320,belum,4,22,80,led,16,3,30,490,13.48,26121.7761,15.37
13389,2200,belum,13,350,belum,12,0,220,neon,12,2,60,681,5.55,9637.5937,6.671
13390,6600,sudah,18,120,belum,17,12,180,pijar,4,9,62,627,36.16,70936.68267,41.739
13391,3500,belum,2,140,sudah,5,1,190,neon,9,5,4,601,1.72,3417.75483,2.011
13392,900,sudah,10,150,sudah,2,20,0,led,40,7,73,621,18.91,30502.472,22.561
13393,900,sudah,5,260,belum,18,0,190,neon,39,21,83,207,57.37,93942.368,69.484
13394,1300,belum,12,10,sudah,15,8,160,neon,23,13,31,836,25.22,42510.2975,29.425
13395,450,belum,20,90,belum,13,24,60,neon,22,11,64,536,32.89,15165.76,36.544
13396,6600,sudah,8,140,sudah,15,1,350,neon,39,2,40,929,8.73,17707.40307,10.419
13397,900,belum,7,0,belum,7,9,230,neon,29,21,3,637,14.76,22921.808,16.954
13398,2200,belum,18,80,sudah,18,17,180,pijar,1,12,92,42,49.67,83310.0702,57.666
13399,5500,belum,8,160,sudah,6,10,360,led,23,16,37,585,30.97,63020.27193,37.081
13400,1300,belum,19,210,belum,13,23,320,neon,5,14,17,910,86.18,147027.119,101.77
13401,1300,belum,5,240,belum,11,5,10,neon,16,4,59,731,5.66,9039.4879,6.257
13402,6600,sudah,18,330,belum,3,24,100,pijar,35,1,36,983,13.40,26143.86999,15.383
13403,450,sudah,11,0,belum,2,4,110,pijar,8,13,85,802,8.94,4366.63,10.522
13404,3500,sudah,8,240,sudah,10,19,90,pijar,4,21,51,830,21.39,41016.45702,24.134
13405,900,sudah,2,360,belum,12,23,270,led,38,11,56,0,83.38,133372.096,98.648
13406,3500,sudah,4,330,belum,5,2,110,neon,36,14,53,792,24.87,50856.73572,29.924
13407,2200,belum,11,240,sudah,16,21,280,pijar,39,2,30,974,84.72,144519.1198,100.034
13408,3500,belum,11,10,belum,12,18,30,led,26,8,21,796,11.61,19976.27562,11.754
13409,3500,belum,1,10,sudah,1,17,300,neon,3,13,32,466,5.74,11597.59272,6.824
13410,900,belum,20,60,belum,5,23,60,neon,21,5,83,405,15.27,23281.44,17.22
13411,3500,belum,9,330,sudah,10,20,230,led,10,21,91,802,58.06,117067.0255,68.882
13412,1300,belum,15,80,sudah,10,18,240,pijar,7,2,49,397,38.74,65709.2901,45.483
13413,450,belum,15,30,sudah,7,17,340,neon,7,10,43,622,37.52,18484.93,44.542
13414,900,belum,2,330,belum,4,17,150,led,29,11,99,338,35.74,57837.208,42.779
13415,1300,sudah,9,240,sudah,19,15,360,pijar,25,5,6,718,89.49,153467.5916,106.228
13416,2200,belum,13,110,sudah,0,6,210,neon,17,0,30,742,1.85,3137.8884,2.172
13417,5500,sudah,8,10,sudah,13,1,270,pijar,0,16,49,432,3.44,6835.50966,4.022
13418,5500,sudah,16,70,belum,3,24,150,led,19,24,43,292,26.89,54079.0446,31.82
13419,5500,belum,1,50,sudah,6,24,310,neon,9,6,44,214,39.87,80353.7784,47.28
13420,1300,sudah,14,0,belum,3,21,10,led,22,6,89,392,11.12,18448.819,12.77
13421,5500,belum,8,30,sudah,1,8,320,neon,23,10,46,60,11.23,22841.6832,13.44
13422,5500,sudah,12,110,belum,13,12,350,led,0,17,9,690,47.84,96210.3933,56.61
13423,6600,belum,5,130,belum,2,1,270,neon,3,12,33,83,2.08,4182.54333,2.461
13424,6600,sudah,11,170,belum,0,10,220,led,35,3,49,605,6.33,12950.4186,7.62
13425,3500,sudah,9,70,belum,4,24,300,led,36,12,75,428,52.02,105809.3387,62.258
13426,2200,sudah,5,140,sudah,5,3,90,led,22,19,71,671,26.79,46806.8353,32.399
13427,2200,belum,13,250,belum,11,4,390,neon,22,17,48,497,32.48,56139.5973,38.859
13428,5500,sudah,11,290,belum,4,20,230,led,38,15,50,486,42.34,85955.42928,50.576
13429,3500,sudah,12,130,belum,5,4,50,neon,36,15,25,640,14.18,28382.151,16.7
13430,6600,belum,17,90,belum,4,10,70,pijar,30,1,12,324,4.60,8521.44342,5.014
13431,6600,sudah,1,80,belum,11,15,60,pijar,4,23,43,452,13.40,24452.83764,14.388
13432,900,sudah,1,150,belum,7,24,300,pijar,8,0,32,175,43.06,68580.2,50.725
13433,3500,belum,20,250,belum,2,4,120,led,35,1,28,759,6.50,13084.68147,7.699
13434,3500,belum,11,90,sudah,20,9,40,pijar,13,19,65,905,22.46,42743.1795,25.15
13435,6600,sudah,6,170,sudah,4,4,340,pijar,24,18,93,666,39.71,80391.16806,47.302
13436,5500,belum,12,310,sudah,20,23,370,pijar,0,21,28,908,146.84,297125.4308,174.828
13437,6600,belum,3,320,belum,8,8,170,led,26,23,29,424,24.97,50316.28518,29.606
13438,3500,sudah,18,220,belum,12,15,130,pijar,0,20,50,576,24.56,47478.07008,27.936
13439,450,belum,14,40,belum,8,12,190,pijar,5,15,7,689,17.45,8305.81,20.014
13440,450,belum,3,350,sudah,12,8,170,pijar,24,20,48,881,35.45,17135.765,41.291
13441,6600,sudah,16,180,belum,11,0,150,neon,16,15,27,322,8.13,16454.84946,9.682
13442,2200,belum,9,100,belum,9,3,160,neon,21,11,50,805,14.80,25390.6025,17.575
13443,6600,belum,18,60,sudah,9,5,230,led,36,13,32,627,22.69,45943.39449,27.033
13444,1300,belum,18,50,belum,19,18,180,neon,24,3,20,169,55.63,92560.4843,64.069
13445,5500,belum,8,330,belum,6,7,70,pijar,26,14,65,562,25.50,50649.39306,29.802
13446,2200,belum,7,360,belum,5,5,90,pijar,17,22,2,834,6.13,9176.7344,6.352
13447,5500,sudah,14,340,sudah,3,11,250,led,27,17,73,589,39.04,80058.06018,47.106
13448,2200,belum,4,90,sudah,7,5,180,pijar,34,6,47,540,14.41,24253.6236,16.788
13449,6600,sudah,15,90,belum,0,14,10,pijar,0,7,34,633,1.71,3370.16799,1.983
13450,5500,belum,19,220,belum,4,1,200,led,11,10,45,825,8.98,18278.44515,10.755
13451,900,sudah,18,310,sudah,1,2,10,neon,36,4,18,683,7.45,11999,8.875
13452,2200,sudah,15,10,belum,12,21,60,pijar,4,8,57,908,17.08,26007.4894,18.002
13453,1300,sudah,14,150,sudah,1,7,260,neon,23,1,93,687,5.67,9745.9462,6.746
13454,450,belum,8,180,belum,18,10,60,neon,15,19,84,159,31.53,15080.685,36.339
